504,"['16.2205283333,-93.9465516667', '30/01/2020']"
505,"['16.2190783333,-93.919935', '30/01/2020']"
506,"['16.2190783333,-93.919935', '30/01/2020']"
507,"['16.2190783333,-93.919935', '30/01/2020']"
508,"['16.2190783333,-93.919935', '30/01/2020']"
509,"['16.2190783333,-93.919935', '30/01/2020']"
510,"['16.2190783333,-93.919935', '30/01/2020']"
511,"['16.2190783333,-93.919935', '30/01/2020']"
512,"['16.2190783333,-93.919935', '30/01/2020']"
513,"['16.23327,-93.8971433333', '30/01/2020']"
514,"['16.23327,-93.8971433333', '30/01/2020']"
515,"['16.23327,-93.8971433333', '30/01/2020']"
516,"['16.23327,-93.8971433333', '30/01/2020']"
517,"['16.23327,-93.8971433333', '30/01/2020']"
518,"['16.23327,-93.8971433333', '30/01/2020']"
519,"['16.23327,-93.8971433333', '30/01/2020']"
520,"['16.23327,-93.8971433333', '30/01/2020']"
521,"['16.23327,-93.8971433333', '30/01/2020']"
522,"['16.2485833333,-93.878075', '30/01/2020']"
523,"['16.2485833333,-93.878075', '30/01/2020']"
524,"['16.2485833333,-93.878075', '30/01/2020']"
525,"['16.2485833333,-93.878075', '30/01/2020']"
526,"['16.2485833333,-93.878075', '30/01/2020']"
527,"['16.2485833333,-93.878075', '30/01/2020']"
528,"['16.2485833333,-93.878075', '30/01/2020']"
529,"['16.2485833333,-93.878075', '30/01/2020']"
530,"['16.2622383333,-93.862605', '30/01/2020']"
531,"['16.2622383333,-93.862605', '30/01/2020']"
532,"['16.2622383333,-93.862605', '30/01/2020']"
533,"['16.2622383333,-93.862605', '30/01/2020']"
534,"['16.2622383333,-93.862605', '30/01/2020']"
535,"['16.2622383333,-93.862605', '30/01/2020']"
536,"['16.2622383333,-93.862605', '30/01/2020']"
537,"['16.2622383333,-93.862605', '30/01/2020']"
538,"['16.2622383333,-93.862605', '30/01/2020']"
539,"['16.27632,-93.8458716667', '30/01/2020']"
540,"['16.27632,-93.8458716667', '30/01/2020']"
541,"['16.27632,-93.8458716667', '30/01/2020']"
542,"['16.27632,-93.8458716667', '30/01/2020']"
543,"['16.27632,-93.8458716667', '30/01/2020']"
544,"['16.27632,-93.8458716667', '30/01/2020']"
545,"['16.27632,-93.8458716667', '30/01/2020']"
546,"['16.27632,-93.8458716667', '30/01/2020']"
547,"['16.290755,-93.8280283333', '30/01/2020']"
548,"['16.290755,-93.8280283333', '30/01/2020']"
549,"['16.290755,-93.8280283333', '30/01/2020']"
550,"['16.290755,-93.8280283333', '30/01/2020']"
551,"['16.290755,-93.8280283333', '30/01/2020']"
552,"['16.290755,-93.8280283333', '30/01/2020']"
553,"['16.290755,-93.8280283333', '30/01/2020']"
554,"['16.290755,-93.8280283333', '30/01/2020']"
555,"['16.290755,-93.8280283333', '30/01/2020']"
556,"['16.3061733333,-93.8100133333', '30/01/2020']"
557,"['16.3061733333,-93.8100133333', '30/01/2020']"
558,"['16.3061733333,-93.8100133333', '30/01/2020']"
559,"['16.3061733333,-93.8100133333', '30/01/2020']"
560,"['16.3061733333,-93.8100133333', '30/01/2020']"
561,"['16.3061733333,-93.8100133333', '30/01/2020']"
562,"['16.3061733333,-93.8100133333', '30/01/2020']"
563,"['16.3061733333,-93.8100133333', '30/01/2020']"
564,"['16.3208866667,-93.7916733333', '30/01/2020']"
565,"['16.3208866667,-93.7916733333', '30/01/2020']"
566,"['16.3208866667,-93.7916733333', '30/01/2020']"
567,"['16.3208866667,-93.7916733333', '30/01/2020']"
568,"['16.3208866667,-93.7916733333', '30/01/2020']"
569,"['16.3208866667,-93.7916733333', '30/01/2020']"
570,"['16.3208866667,-93.7916733333', '30/01/2020']"
571,"['16.3208866667,-93.7916733333', '30/01/2020']"
572,"['16.3208866667,-93.7916733333', '30/01/2020']"
573,"['16.3331583333,-93.7789166667', '30/01/2020']"
574,"['16.3331583333,-93.7789166667', '30/01/2020']"
575,"['16.3331583333,-93.7789166667', '30/01/2020']"
576,"['16.3331583333,-93.7789166667', '30/01/2020']"
577,"['16.3331583333,-93.7789166667', '30/01/2020']"
578,"['16.3331583333,-93.7789166667', '30/01/2020']"
579,"['16.3331583333,-93.7789166667', '30/01/2020']"
580,"['16.3331583333,-93.7789166667', '30/01/2020']"
581,"['16.34431,-93.7585466667', '30/01/2020']"
582,"['16.34431,-93.7585466667', '30/01/2020']"
583,"['16.34431,-93.7585466667', '30/01/2020']"
584,"['16.34431,-93.7585466667', '30/01/2020']"
585,"['16.34431,-93.7585466667', '30/01/2020']"
586,"['16.34431,-93.7585466667', '30/01/2020']"
587,"['16.34431,-93.7585466667', '30/01/2020']"
588,"['16.34431,-93.7585466667', '30/01/2020']"
589,"['16.34431,-93.7585466667', '30/01/2020']"
590,"['16.3476316667,-93.7319166667', '30/01/2020']"
591,"['16.3476316667,-93.7319166667', '30/01/2020']"
592,"['16.3476316667,-93.7319166667', '30/01/2020']"
593,"['16.3476316667,-93.7319166667', '30/01/2020']"
594,"['16.3476316667,-93.7319166667', '30/01/2020']"
595,"['16.3476316667,-93.7319166667', '30/01/2020']"
596,"['16.3476316667,-93.7319166667', '30/01/2020']"
597,"['16.3476316667,-93.7319166667', '30/01/2020']"
598,"['16.3445266667,-93.7074816667', '30/01/2020']"
599,"['16.3445266667,-93.7074816667', '30/01/2020']"
600,"['16.3445266667,-93.7074816667', '30/01/2020']"
601,"['16.3445266667,-93.7074816667', '30/01/2020']"
602,"['16.3445266667,-93.7074816667', '30/01/2020']"
603,"['16.3445266667,-93.7074816667', '30/01/2020']"
604,"['16.3445266667,-93.7074816667', '30/01/2020']"
605,"['16.3445266667,-93.7074816667', '30/01/2020']"
606,"['16.3393833333,-93.69012', '30/01/2020']"
607,"['16.3393833333,-93.69012', '30/01/2020']"
608,"['16.3393833333,-93.69012', '30/01/2020']"
609,"['16.3393833333,-93.69012', '30/01/2020']"
610,"['16.3393833333,-93.69012', '30/01/2020']"
611,"['16.3393833333,-93.69012', '30/01/2020']"
612,"['16.3393833333,-93.69012', '30/01/2020']"
613,"['16.3393833333,-93.69012', '30/01/2020']"
614,"['16.3393833333,-93.69012', '30/01/2020']"
615,"['16.3328533333,-93.6675083333', '30/01/2020']"
616,"['16.3328533333,-93.6675083333', '30/01/2020']"
617,"['16.3328533333,-93.6675083333', '30/01/2020']"
618,"['16.3328533333,-93.6675083333', '30/01/2020']"
619,"['16.3328533333,-93.6675083333', '30/01/2020']"
620,"['16.3328533333,-93.6675083333', '30/01/2020']"
621,"['16.3328533333,-93.6675083333', '30/01/2020']"
622,"['16.3328533333,-93.6675083333', '30/01/2020']"
623,"['16.3169333333,-93.64638', '30/01/2020']"
624,"['16.3169333333,-93.64638', '30/01/2020']"
625,"['16.3169333333,-93.64638', '30/01/2020']"
626,"['16.3169333333,-93.64638', '30/01/2020']"
627,"['16.3169333333,-93.64638', '30/01/2020']"
628,"['16.3169333333,-93.64638', '30/01/2020']"
629,"['16.3169333333,-93.64638', '30/01/2020']"
630,"['16.3169333333,-93.64638', '30/01/2020']"
631,"['16.3169333333,-93.64638', '30/01/2020']"
632,"['16.3006616667,-93.6240866667', '30/01/2020']"
633,"['16.3006616667,-93.6240866667', '30/01/2020']"
634,"['16.3006616667,-93.6240866667', '30/01/2020']"
635,"['16.3006616667,-93.6240866667', '30/01/2020']"
636,"['16.3006616667,-93.6240866667', '30/01/2020']"
637,"['16.3006616667,-93.6240866667', '30/01/2020']"
638,"['16.3006616667,-93.6240866667', '30/01/2020']"
639,"['16.3006616667,-93.6240866667', '30/01/2020']"
640,"['16.2857716667,-93.6009883333', '30/01/2020']"
641,"['16.2857716667,-93.6009883333', '30/01/2020']"
642,"['16.2857716667,-93.6009883333', '30/01/2020']"
643,"['16.2857716667,-93.6009883333', '30/01/2020']"
644,"['16.2857716667,-93.6009883333', '30/01/2020']"
645,"['16.2857716667,-93.6009883333', '30/01/2020']"
646,"['16.2857716667,-93.6009883333', '30/01/2020']"
647,"['16.2857716667,-93.6009883333', '30/01/2020']"
648,"['16.2857716667,-93.6009883333', '30/01/2020']"
649,"['16.2707416667,-93.5794133333', '30/01/2020']"
650,"['16.2707416667,-93.5794133333', '30/01/2020']"
651,"['16.2707416667,-93.5794133333', '30/01/2020']"
652,"['16.2707416667,-93.5794133333', '30/01/2020']"
653,"['16.2707416667,-93.5794133333', '30/01/2020']"
654,"['16.2707416667,-93.5794133333', '30/01/2020']"
655,"['16.2707416667,-93.5794133333', '30/01/2020']"
656,"['16.2707416667,-93.5794133333', '30/01/2020']"
657,"['16.2542466667,-93.55808', '30/01/2020']"
658,"['16.2542466667,-93.55808', '30/01/2020']"
659,"['16.2542466667,-93.55808', '30/01/2020']"
660,"['16.2542466667,-93.55808', '30/01/2020']"
661,"['16.2542466667,-93.55808', '30/01/2020']"
662,"['16.2542466667,-93.55808', '30/01/2020']"
663,"['16.2542466667,-93.55808', '30/01/2020']"
664,"['16.2542466667,-93.55808', '30/01/2020']"
665,"['16.2542466667,-93.55808', '30/01/2020']"
666,"['16.2371316667,-93.53673', '30/01/2020']"
667,"['16.2371316667,-93.53673', '30/01/2020']"
668,"['16.2371316667,-93.53673', '30/01/2020']"
669,"['16.2371316667,-93.53673', '30/01/2020']"
670,"['16.2371316667,-93.53673', '30/01/2020']"
671,"['16.2371316667,-93.53673', '30/01/2020']"
672,"['16.2371316667,-93.53673', '30/01/2020']"
673,"['16.2371316667,-93.53673', '30/01/2020']"
674,"['16.2249933333,-93.5158666667', '30/01/2020']"
675,"['16.2249933333,-93.5158666667', '30/01/2020']"
676,"['16.2249933333,-93.5158666667', '30/01/2020']"
677,"['16.2249933333,-93.5158666667', '30/01/2020']"
678,"['16.2249933333,-93.5158666667', '30/01/2020']"
679,"['16.2249933333,-93.5158666667', '30/01/2020']"
680,"['16.2249933333,-93.5158666667', '30/01/2020']"
681,"['16.2249933333,-93.5158666667', '30/01/2020']"
682,"['16.2127883333,-93.48831', '30/01/2020']"
683,"['16.2127883333,-93.48831', '30/01/2020']"
684,"['16.2127883333,-93.48831', '30/01/2020']"
685,"['16.2127883333,-93.48831', '30/01/2020']"
686,"['16.2127883333,-93.48831', '30/01/2020']"
687,"['16.2127883333,-93.48831', '30/01/2020']"
688,"['16.2127883333,-93.48831', '30/01/2020']"
689,"['16.2127883333,-93.48831', '30/01/2020']"
690,"['16.2127883333,-93.48831', '30/01/2020']"
691,"['16.1990483333,-93.46059', '30/01/2020']"
692,"['16.1990483333,-93.46059', '30/01/2020']"
693,"['16.1990483333,-93.46059', '30/01/2020']"
694,"['16.1990483333,-93.46059', '30/01/2020']"
695,"['16.1990483333,-93.46059', '30/01/2020']"
696,"['16.1990483333,-93.46059', '30/01/2020']"
697,"['16.1990483333,-93.46059', '30/01/2020']"
698,"['16.1990483333,-93.46059', '30/01/2020']"
699,"['16.186295,-93.4310716667', '30/01/2020']"
700,"['16.186295,-93.4310716667', '30/01/2020']"
701,"['16.186295,-93.4310716667', '30/01/2020']"
702,"['16.186295,-93.4310716667', '30/01/2020']"
703,"['16.186295,-93.4310716667', '30/01/2020']"
704,"['16.186295,-93.4310716667', '30/01/2020']"
705,"['16.186295,-93.4310716667', '30/01/2020']"
706,"['16.186295,-93.4310716667', '30/01/2020']"
707,"['16.186295,-93.4310716667', '30/01/2020']"
708,"['16.17302,-93.4035833333', '30/01/2020']"
709,"['16.17302,-93.4035833333', '30/01/2020']"
710,"['16.17302,-93.4035833333', '30/01/2020']"
711,"['16.17302,-93.4035833333', '30/01/2020']"
712,"['16.17302,-93.4035833333', '30/01/2020']"
713,"['16.17302,-93.4035833333', '30/01/2020']"
714,"['16.17302,-93.4035833333', '30/01/2020']"
715,"['16.17302,-93.4035833333', '30/01/2020']"
716,"['16.1621783333,-93.3824333333', '30/01/2020']"
717,"['16.1621783333,-93.3824333333', '30/01/2020']"
718,"['16.1621783333,-93.3824333333', '30/01/2020']"
719,"['16.1621783333,-93.3824333333', '30/01/2020']"
720,"['16.1621783333,-93.3824333333', '30/01/2020']"
721,"['16.1621783333,-93.3824333333', '30/01/2020']"
722,"['16.1621783333,-93.3824333333', '30/01/2020']"
723,"['16.1621783333,-93.3824333333', '30/01/2020']"
724,"['16.1483816667,-93.3620333333', '30/01/2020']"
725,"['16.1483816667,-93.3620333333', '30/01/2020']"
726,"['16.1483816667,-93.3620333333', '30/01/2020']"
727,"['16.1483816667,-93.3620333333', '30/01/2020']"
728,"['16.1483816667,-93.3620333333', '30/01/2020']"
729,"['16.1483816667,-93.3620333333', '30/01/2020']"
730,"['16.1483816667,-93.3620333333', '30/01/2020']"
731,"['16.1483816667,-93.3620333333', '30/01/2020']"
732,"['16.1483816667,-93.3620333333', '30/01/2020']"
733,"['16.1295883333,-93.34333', '30/01/2020']"
734,"['16.1295883333,-93.34333', '30/01/2020']"
735,"['16.1295883333,-93.34333', '30/01/2020']"
736,"['16.1295883333,-93.34333', '30/01/2020']"
737,"['16.1295883333,-93.34333', '30/01/2020']"
738,"['16.1295883333,-93.34333', '30/01/2020']"
739,"['16.1295883333,-93.34333', '30/01/2020']"
740,"['16.1295883333,-93.34333', '30/01/2020']"
741,"['16.10594,-93.323405', '30/01/2020']"
742,"['16.10594,-93.323405', '30/01/2020']"
743,"['16.10594,-93.323405', '30/01/2020']"
744,"['16.10594,-93.323405', '30/01/2020']"
745,"['16.10594,-93.323405', '30/01/2020']"
746,"['16.10594,-93.323405', '30/01/2020']"
747,"['16.10594,-93.323405', '30/01/2020']"
748,"['16.10594,-93.323405', '30/01/2020']"
749,"['16.0871733333,-93.304945', '30/01/2020']"
750,"['16.0871733333,-93.304945', '30/01/2020']"
751,"['16.0871733333,-93.304945', '30/01/2020']"
752,"['16.0871733333,-93.304945', '30/01/2020']"
753,"['16.0871733333,-93.304945', '30/01/2020']"
754,"['16.0871733333,-93.304945', '30/01/2020']"
755,"['16.0871733333,-93.304945', '30/01/2020']"
756,"['16.0871733333,-93.304945', '30/01/2020']"
757,"['16.0871733333,-93.304945', '30/01/2020']"
758,"['16.0899983333,-93.3212016667', '30/01/2020']"
759,"['16.0899983333,-93.3212016667', '30/01/2020']"
760,"['16.0899983333,-93.3212016667', '30/01/2020']"
761,"['16.0899983333,-93.3212016667', '30/01/2020']"
762,"['16.0899983333,-93.3212016667', '30/01/2020']"
763,"['16.0899983333,-93.3212016667', '30/01/2020']"
764,"['16.0899983333,-93.3212016667', '30/01/2020']"
765,"['16.0899983333,-93.3212016667', '30/01/2020']"
766,"['16.09921,-93.3010566667', '30/01/2020']"
767,"['16.09921,-93.3010566667', '30/01/2020']"
768,"['16.09921,-93.3010566667', '30/01/2020']"
769,"['16.09921,-93.3010566667', '30/01/2020']"
770,"['16.09921,-93.3010566667', '30/01/2020']"
771,"['16.09921,-93.3010566667', '30/01/2020']"
772,"['16.09921,-93.3010566667', '30/01/2020']"
773,"['16.09921,-93.3010566667', '30/01/2020']"
774,"['16.0772483333,-93.3040933333', '30/01/2020']"
775,"['16.0772483333,-93.3040933333', '30/01/2020']"
776,"['16.0772483333,-93.3040933333', '30/01/2020']"
777,"['16.0772483333,-93.3040933333', '30/01/2020']"
778,"['16.0772483333,-93.3040933333', '30/01/2020']"
779,"['16.0772483333,-93.3040933333', '30/01/2020']"
780,"['16.0772483333,-93.3040933333', '30/01/2020']"
781,"['16.0772483333,-93.3040933333', '30/01/2020']"
782,"['16.0772483333,-93.3040933333', '30/01/2020']"
783,"['16.09571,-93.31269', '30/01/2020']"
784,"['16.09571,-93.31269', '30/01/2020']"
785,"['16.09571,-93.31269', '30/01/2020']"
786,"['16.09571,-93.31269', '30/01/2020']"
787,"['16.09571,-93.31269', '30/01/2020']"
788,"['16.09571,-93.31269', '30/01/2020']"
789,"['16.09571,-93.31269', '30/01/2020']"
790,"['16.09571,-93.31269', '30/01/2020']"
791,"['16.1193066667,-93.2980166667', '30/01/2020']"
792,"['16.1193066667,-93.2980166667', '30/01/2020']"
793,"['16.1193066667,-93.2980166667', '30/01/2020']"
794,"['16.1193066667,-93.2980166667', '30/01/2020']"
795,"['16.1193066667,-93.2980166667', '30/01/2020']"
796,"['16.1193066667,-93.2980166667', '30/01/2020']"
797,"['16.1193066667,-93.2980166667', '30/01/2020']"
798,"['16.1193066667,-93.2980166667', '30/01/2020']"
799,"['16.1193066667,-93.2980166667', '30/01/2020']"
800,"['16.1450016667,-93.28429', '30/01/2020']"
801,"['16.1450016667,-93.28429', '30/01/2020']"
802,"['16.1450016667,-93.28429', '30/01/2020']"
803,"['16.1450016667,-93.28429', '30/01/2020']"
804,"['16.1450016667,-93.28429', '30/01/2020']"
805,"['16.1450016667,-93.28429', '30/01/2020']"
806,"['16.1450016667,-93.28429', '30/01/2020']"
807,"['16.1450016667,-93.28429', '30/01/2020']"
808,"['16.1692516667,-93.2702016667', '30/01/2020']"
809,"['16.1692516667,-93.2702016667', '30/01/2020']"
810,"['16.1692516667,-93.2702016667', '30/01/2020']"
811,"['16.1692516667,-93.2702016667', '30/01/2020']"
812,"['16.1692516667,-93.2702016667', '30/01/2020']"
813,"['16.1692516667,-93.2702016667', '30/01/2020']"
814,"['16.1692516667,-93.2702016667', '30/01/2020']"
815,"['16.1692516667,-93.2702016667', '30/01/2020']"
816,"['16.19432,-93.2584816667', '30/01/2020']"
817,"['16.19432,-93.2584816667', '30/01/2020']"
818,"['16.19432,-93.2584816667', '30/01/2020']"
819,"['16.19432,-93.2584816667', '30/01/2020']"
820,"['16.19432,-93.2584816667', '30/01/2020']"
821,"['16.19432,-93.2584816667', '30/01/2020']"
822,"['16.19432,-93.2584816667', '30/01/2020']"
823,"['16.19432,-93.2584816667', '30/01/2020']"
824,"['16.19432,-93.2584816667', '30/01/2020']"
825,"['16.22006,-93.250325', '30/01/2020']"
826,"['16.22006,-93.250325', '30/01/2020']"
827,"['16.22006,-93.250325', '30/01/2020']"
828,"['16.22006,-93.250325', '30/01/2020']"
829,"['16.22006,-93.250325', '30/01/2020']"
830,"['16.22006,-93.250325', '30/01/2020']"
831,"['16.22006,-93.250325', '30/01/2020']"
832,"['16.22006,-93.250325', '30/01/2020']"
833,"['16.2403333333,-93.2353333333', '30/01/2020']"
834,"['16.2403333333,-93.2353333333', '30/01/2020']"
835,"['16.2403333333,-93.2353333333', '30/01/2020']"
836,"['16.2403333333,-93.2353333333', '30/01/2020']"
837,"['16.2403333333,-93.2353333333', '30/01/2020']"
838,"['16.2403333333,-93.2353333333', '30/01/2020']"
839,"['16.2403333333,-93.2353333333', '30/01/2020']"
840,"['16.2403333333,-93.2353333333', '30/01/2020']"
841,"['16.2593433333,-93.220745', '30/01/2020']"
842,"['16.2593433333,-93.220745', '30/01/2020']"
843,"['16.2593433333,-93.220745', '30/01/2020']"
844,"['16.2593433333,-93.220745', '30/01/2020']"
845,"['16.2593433333,-93.220745', '30/01/2020']"
846,"['16.2593433333,-93.220745', '30/01/2020']"
847,"['16.2593433333,-93.220745', '30/01/2020']"
848,"['16.2593433333,-93.220745', '30/01/2020']"
849,"['16.2593433333,-93.220745', '30/01/2020']"
850,"['16.2772533333,-93.2070533333', '30/01/2020']"
851,"['16.2772533333,-93.2070533333', '30/01/2020']"
852,"['16.2772533333,-93.2070533333', '30/01/2020']"
853,"['16.2772533333,-93.2070533333', '30/01/2020']"
854,"['16.2772533333,-93.2070533333', '30/01/2020']"
855,"['16.2772533333,-93.2070533333', '30/01/2020']"
856,"['16.2772533333,-93.2070533333', '30/01/2020']"
857,"['16.2772533333,-93.2070533333', '30/01/2020']"
858,"['16.2951966667,-93.1917016667', '30/01/2020']"
859,"['16.2951966667,-93.1917016667', '30/01/2020']"
860,"['16.2951966667,-93.1917016667', '30/01/2020']"
861,"['16.2951966667,-93.1917016667', '30/01/2020']"
862,"['16.2951966667,-93.1917016667', '30/01/2020']"
863,"['16.2951966667,-93.1917016667', '30/01/2020']"
864,"['16.2951966667,-93.1917016667', '30/01/2020']"
865,"['16.2951966667,-93.1917016667', '30/01/2020']"
866,"['16.3155666667,-93.1732216667', '30/01/2020']"
867,"['16.3155666667,-93.1732216667', '30/01/2020']"
868,"['16.3155666667,-93.1732216667', '30/01/2020']"
869,"['16.3155666667,-93.1732216667', '30/01/2020']"
870,"['16.3155666667,-93.1732216667', '30/01/2020']"
871,"['16.3155666667,-93.1732216667', '30/01/2020']"
872,"['16.3155666667,-93.1732216667', '30/01/2020']"
873,"['16.33817,-93.15333', '30/01/2020']"
874,"['16.33817,-93.15333', '30/01/2020']"
875,"['16.33817,-93.15333', '30/01/2020']"
876,"['16.33817,-93.15333', '30/01/2020']"
877,"['16.33817,-93.15333', '30/01/2020']"
878,"['16.33817,-93.15333', '30/01/2020']"
879,"['16.33817,-93.15333', '30/01/2020']"
880,"['16.33817,-93.15333', '30/01/2020']"
881,"['16.3598983333,-93.1363983333', '30/01/2020']"
882,"['16.3598983333,-93.1363983333', '30/01/2020']"
883,"['16.3598983333,-93.1363983333', '30/01/2020']"
884,"['16.3598983333,-93.1363983333', '30/01/2020']"
885,"['16.3598983333,-93.1363983333', '30/01/2020']"
886,"['16.3598983333,-93.1363983333', '30/01/2020']"
887,"['16.3598983333,-93.1363983333', '30/01/2020']"
888,"['16.380335,-93.1199016667', '30/01/2020']"
889,"['16.380335,-93.1199016667', '30/01/2020']"
890,"['16.380335,-93.1199016667', '30/01/2020']"
891,"['16.380335,-93.1199016667', '30/01/2020']"
892,"['16.380335,-93.1199016667', '30/01/2020']"
893,"['16.380335,-93.1199016667', '30/01/2020']"
894,"['16.380335,-93.1199016667', '30/01/2020']"
895,"['16.380335,-93.1199016667', '30/01/2020']"
896,"['16.40107,-93.103845', '30/01/2020']"
897,"['16.40107,-93.103845', '30/01/2020']"
898,"['16.40107,-93.103845', '30/01/2020']"
899,"['16.40107,-93.103845', '30/01/2020']"
900,"['16.40107,-93.103845', '30/01/2020']"
901,"['16.40107,-93.103845', '30/01/2020']"
902,"['16.40107,-93.103845', '30/01/2020']"
903,"['16.42236,-93.0870983333', '30/01/2020']"
904,"['16.42236,-93.0870983333', '30/01/2020']"
905,"['16.42236,-93.0870983333', '30/01/2020']"
906,"['16.42236,-93.0870983333', '30/01/2020']"
907,"['16.42236,-93.0870983333', '30/01/2020']"
908,"['16.42236,-93.0870983333', '30/01/2020']"
909,"['16.42236,-93.0870983333', '30/01/2020']"
910,"['16.42236,-93.0870983333', '30/01/2020']"
911,"['16.44933,-93.065885', '30/01/2020']"
912,"['16.44933,-93.065885', '30/01/2020']"
913,"['16.44933,-93.065885', '30/01/2020']"
914,"['16.44933,-93.065885', '30/01/2020']"
915,"['16.44933,-93.065885', '30/01/2020']"
916,"['16.44933,-93.065885', '30/01/2020']"
917,"['16.44933,-93.065885', '30/01/2020']"
918,"['16.4754766667,-93.0430366667', '30/01/2020']"
919,"['16.4754766667,-93.0430366667', '30/01/2020']"
920,"['16.4754766667,-93.0430366667', '30/01/2020']"
921,"['16.4754766667,-93.0430366667', '30/01/2020']"
922,"['16.4754766667,-93.0430366667', '30/01/2020']"
923,"['16.4754766667,-93.0430366667', '30/01/2020']"
924,"['16.4754766667,-93.0430366667', '30/01/2020']"
925,"['16.4754766667,-93.0430366667', '30/01/2020']"
926,"['16.4992933333,-93.0216916667', '30/01/2020']"
927,"['16.4992933333,-93.0216916667', '30/01/2020']"
928,"['16.4992933333,-93.0216916667', '30/01/2020']"
929,"['16.4992933333,-93.0216916667', '30/01/2020']"
930,"['16.4992933333,-93.0216916667', '30/01/2020']"
931,"['16.4992933333,-93.0216916667', '30/01/2020']"
932,"['16.4992933333,-93.0216916667', '30/01/2020']"
933,"['16.5336766667,-93.02896', '30/01/2020']"
934,"['16.5336766667,-93.02896', '30/01/2020']"
935,"['16.5336766667,-93.02896', '30/01/2020']"
936,"['16.5336766667,-93.02896', '30/01/2020']"
937,"['16.5336766667,-93.02896', '30/01/2020']"
938,"['16.5336766667,-93.02896', '30/01/2020']"
939,"['16.5336766667,-93.02896', '30/01/2020']"
940,"['16.5336766667,-93.02896', '30/01/2020']"
941,"['16.5642516667,-93.0296016667', '30/01/2020']"
942,"['16.5642516667,-93.0296016667', '30/01/2020']"
943,"['16.5642516667,-93.0296016667', '30/01/2020']"
944,"['16.5642516667,-93.0296016667', '30/01/2020']"
945,"['16.5642516667,-93.0296016667', '30/01/2020']"
946,"['16.5642516667,-93.0296016667', '30/01/2020']"
947,"['16.5642516667,-93.0296016667', '30/01/2020']"
948,"['16.564165,-93.024395', '30/01/2020']"
949,"['16.564165,-93.024395', '30/01/2020']"
950,"['16.564165,-93.024395', '30/01/2020']"
951,"['16.564165,-93.024395', '30/01/2020']"
952,"['16.564165,-93.024395', '30/01/2020']"
953,"['16.564165,-93.024395', '30/01/2020']"
954,"['16.564165,-93.024395', '30/01/2020']"
955,"['16.564165,-93.024395', '30/01/2020']"
956,"['16.564165,-93.024395', '30/01/2020']"
957,"['16.564165,-93.024395', '30/01/2020']"
958,"['16.564165,-93.024395', '30/01/2020']"
959,"['16.564165,-93.024395', '30/01/2020']"
960,"['16.564165,-93.024395', '30/01/2020']"
961,"['16.564165,-93.024395', '30/01/2020']"
962,"['16.564165,-93.024395', '30/01/2020']"
963,"['16.564165,-93.024395', '30/01/2020']"
964,"['16.564165,-93.024395', '30/01/2020']"
965,"['16.564165,-93.024395', '30/01/2020']"
966,"['16.564165,-93.024395', '30/01/2020']"
967,"['16.564165,-93.024395', '30/01/2020']"
968,"['16.564165,-93.024395', '30/01/2020']"
969,"['16.564165,-93.024395', '30/01/2020']"
970,"['16.564165,-93.024395', '30/01/2020']"
971,"['16.564165,-93.0235633333', '30/01/2020']"
972,"['16.564165,-93.0235633333', '30/01/2020']"
973,"['16.564165,-93.0235633333', '30/01/2020']"
974,"['16.564165,-93.0235633333', '30/01/2020']"
975,"['16.564165,-93.0235633333', '30/01/2020']"
976,"['16.564165,-93.0235633333', '30/01/2020']"
977,"['16.564165,-93.0235633333', '30/01/2020']"
978,"['16.564165,-93.0235633333', '30/01/2020']"
979,"['16.5656983333,-93.0220533333', '30/01/2020']"
980,"['16.5656983333,-93.0220533333', '30/01/2020']"
981,"['16.5656983333,-93.0220533333', '30/01/2020']"
982,"['16.5656983333,-93.0220533333', '30/01/2020']"
983,"['16.5656983333,-93.0220533333', '30/01/2020']"
984,"['16.5656983333,-93.0220533333', '30/01/2020']"
985,"['16.5656983333,-93.0220533333', '30/01/2020']"
986,"['16.5656983333,-93.0220533333', '30/01/2020']"
987,"['16.5656983333,-93.0220533333', '30/01/2020']"
988,"['16.5656983333,-93.0220533333', '30/01/2020']"
989,"['16.5656983333,-93.0220533333', '30/01/2020']"
990,"['16.5656983333,-93.0220533333', '30/01/2020']"
991,"['16.5656983333,-93.0220533333', '30/01/2020']"
992,"['16.5656983333,-93.0220533333', '30/01/2020']"
993,"['16.5656983333,-93.0220533333', '30/01/2020']"
994,"['16.5656983333,-93.0220533333', '30/01/2020']"
995,"['16.5656983333,-93.0220533333', '30/01/2020']"
996,"['16.5656983333,-93.0220533333', '30/01/2020']"
997,"['16.5656983333,-93.0220533333', '30/01/2020']"
998,"['16.5656983333,-93.0220533333', '30/01/2020']"
999,"['16.5656983333,-93.0220533333', '30/01/2020']"
1000,"['16.5656983333,-93.0220533333', '30/01/2020']"
